freq Tant_corr
1421.393875 0.33853168400935374
1421.3845 1.0377136998436356
1421.375125 0.2489724078353106
1421.36575 0.1613078197086395
1421.3563749999998 -0.3812800700484047
1421.347 0.4592087420587063
1421.337625 0.07177426658941499
1421.32825 1.0424164991966904
1421.318875 0.4741354496636063
1421.3094999999998 0.03393111441980068
1421.300125 0.11980349695991777
1421.29075 -0.12224739409782615
1421.281375 -0.48422156115870507
1421.272 0.33088100361894135
1421.2626249999998 -0.2189397013935377
1421.25325 0.294316327298759
1421.243875 -0.03235090362730375
1421.2345 0.5600586053647874
1421.225125 0.09654485776997035
1421.2157499999998 0.4161078591003218
1421.206375 -0.21325238831414595
1421.197 -0.3045358846235331
1421.187625 -0.5467426234640413
1421.17825 0.49112739749460843
1421.1688749999998 0.09707418050754768
1421.1595 -0.8759022709298563
1421.150125 -0.656801954023905
1421.14075 0.032375134645860726
1421.131375 -0.48737100142511736
1421.1219999999998 0.5599596393919342
1421.112625 -0.2136329383173745
1421.10325 0.565851266298921
1421.093875 -0.23658774139656202
1421.0845 0.35905003867134155
1421.0751249999998 -0.13423538354888365
1421.06575 -0.3344440159883675
1421.056375 0.12642415627576042
1421.047 -0.40063087204381986
1421.037625 -0.021609098616522715
1421.0282499999998 -0.33751050960924545
1421.018875 -0.2733351126398986
1421.0095 -0.4920829053776856
1421.000125 -0.22175387857529927
1420.99075 -0.3013480287365269
1420.9813749999998 0.21413463994139192
1420.972 -0.49330586212872163
1420.962625 -0.6216695399209584
1420.95325 -0.15395638224546815
1420.943875 -0.5441663856057914
1420.9344999999998 -0.5042995561414614
1420.925125 -0.7393558814969197
1420.91575 -0.17833535817558754
1420.906375 -0.6292379934824339
1420.897 0.5329362261037716
1420.8876249999998 -0.1398127074988338
1420.87825 0.6555152200079419
1420.868875 0.18892001212103082
1420.8595 1.3124016595930073
1420.850125 2.4879601778879135
1420.8407499999998 1.2165955569813605
1420.831375 1.4463078131145721
1420.822 2.373096949784525
1420.812625 2.727962955801388
1420.80325 4.128905848572117
1420.7938749999998 4.945925616129728
1420.7845 6.005022276658423
1420.775125 7.867195833655472
1420.76575 9.015446273988289
1420.756375 10.555773617006935
1420.7469999999998 12.673177866208846
1420.737625 14.093659007295742
1420.72825 16.210217060783634
1420.718875 16.060852011597063
1420.7095 16.50956388102938
1420.7001249999998 17.592352653228005
1420.69075 18.31721837000245
1420.681375 20.776160975633758
1420.672 25.08718053283644
1420.662625 33.08027700446456
1420.6532499999998 43.84745039285005
1420.643875 48.413700743689105
1420.6345 44.40702799543331
1420.625125 43.34443221662701
1420.61575 46.96491336623808
1420.6063749999998 49.45047146983529
1420.597 48.37710650729136
1420.587625 47.08481850495261
1420.57825 44.05560744191436
1420.568875 40.819473345300366
1420.5594999999998 37.276416218609
1420.550125 33.07743603976962
1420.54075 29.12353283707222
1420.531375 26.248706614015276
1420.522 22.23995734736212
1420.5126249999998 17.748285066569025
1420.50325 15.198689747621927
1420.493875 13.077171420754752
1420.4845 11.685730089466091
1420.475125 10.366365728575829
1420.4657499999998 8.85007836948418
1420.456375 7.441867986233461
1420.447 6.411734611001577
1420.437625 6.43167824728738
1420.42825 6.034698867967137
1420.4188749999998 4.463796506385023
1420.4095 3.089971166040101
1420.400125 3.0602228186424156
1420.39075 2.627551498702644
1420.381375 2.4809571771532433
1420.3719999999998 2.3204398892825964
1420.362625 1.7229996052456613
1420.35325 1.5066363948416779
1420.343875 1.4113501603704606
1420.3345 0.9891410065310424
1420.3251249999998 0.8630088681900361
1420.31575 1.0959537476804542
1420.306375 1.1059757186900754
1420.297 1.202074713752637
1420.287625 0.03925073520125011
1420.2782499999998 -0.02949617778702418
1420.268875 -0.25416602171239333
1420.2595 0.2872411693032859
1420.250125 0.15172543560373697
1420.24075 0.5372867806888735
1420.2313749999998 0.022925169270394008
1420.222 -0.10935939631849578
1420.212625 0.4864331653879219
1420.20325 0.1573027791463062
1420.193875 0.23824944729008735
1420.1844999999998 0.0522732536184094
1420.175125 0.34337407943291964
1420.16575 -0.18744794956748478
1420.156375 -0.14119291251506638
1420.147 -0.38486076478756104
1420.1376249999998 0.14054845443783393
1420.12825 0.4860347905612059
1420.118875 0.21959820362772575
1420.1095 0.8372387398153762
1420.100125 0.5839564026247785
1420.0907499999998 0.26375115093429713
1420.081375 0.3116230320889599
1420.072 0.717572049589478
1420.062625 1.6057938779868066e-10
1420.05325 6.426185785616e-11
1420.0438749999998 2.5317931554805977e-11
1420.0345 9.820019050589844e-12
1420.025125 3.749775742758527e-12
1420.01575 1.4096424554940917e-12
1420.006375 5.217001422007272e-13
1419.9969999999998 1.9008197607679941e-13
1419.987625 6.818217928749365e-14
1419.97825 2.407745444548026e-14
1419.968875 8.370572025631106e-15
1419.9595 2.864896313150782e-15
1419.9501249999998 -0.4830717912539342
1419.94075 0.23995718166537472
1419.931375 0.7850633387789401
1419.922 0.7452466319636812
1419.912625 -0.1474928844323813
1419.9032499999998 -0.11215520690777225
1419.893875 -0.3887403847525661
1419.8845 -0.20224836245157007
1419.875125 -0.5676791365029885
1419.86575 0.31896724263586407
1419.8563749999998 -0.2803092227003958
1419.847 0.08249157929702733
1419.837625 -0.7086304569551771
1419.82825 -0.05767532912236106
1419.818875 -0.5266429789654126
1419.8094999999998 -0.07453340298232547
1419.800125 -0.8233465976709908
1419.79075 -0.6610826166011634
1419.781375 0.10625854256193179
1419.772 -0.8043230599967615
1419.7626249999998 -0.005827420775034398
1419.75325 -0.008254536270499102
1419.743875 -0.5266044619984314
1419.7345 -1.1138771956239282
1419.725125 -0.47107261522018007
1419.7157499999998 -0.4151908364873407
1419.706375 -0.16123185709042787
1419.697 0.27280438626905834
1419.687625 -0.5070821029062245
1419.67825 0.4661086788863429
1419.6688749999998 0.05937667301847682
1419.6595 0.6277218818254084
1419.650125 -0.30985562944826484
1419.64075 -0.2753558572997292
1419.631375 -0.3037787982260056
1419.6219999999998 0.34787548719873485
1419.612625 0.0346070657761004
1419.60325 0.11841587615367644
1419.593875 -0.2896980140884011
1419.5845 0.30926533291898295
1419.5751249999998 -0.25069394844223325
1419.56575 -0.0595760527385778
1419.556375 -0.41138077839698894
1419.547 0.2838917448715961
1419.537625 0.483241519402668
1419.5282499999998 0.24166868347106174
1419.518875 -0.039826894969650084
1419.5095 0.4017547864161486
1419.500125 0.16141379910163778
1419.49075 0.15215014659040094
1419.4813749999998 -0.1400362375299835
1419.472 0.044854719381646646
1419.462625 -0.18817697917094733
1419.45325 -0.4621314007679871
1419.443875 0.04399152839971521
1419.4344999999998 -0.46180826002654385
1419.425125 0.29946930854106313
1419.41575 0.3688242376065318
1419.406375 0.10225645764327851
1419.397 -0.05323395559270239
