Made from files: gal_rot_0_90_1.txt
G0.0 G10.0 G20.0 G30.0 G40.0 G50.0 G60.0 G70.0 G80.0 G90.0
freq vel vel_vlsr Tant freq_1 vel_1 vel_vlsr_1 Tant_1 freq_2 vel_2 vel_vlsr_2 Tant_2 freq_3 vel_3 vel_vlsr_3 Tant_3 freq_4 vel_4 vel_vlsr_4 Tant_4 freq_5 vel_5 vel_vlsr_5 Tant_5 freq_6 vel_6 vel_vlsr_6 Tant_6 freq_7 vel_7 vel_vlsr_7 Tant_7 freq_8 vel_8 vel_vlsr_8 Tant_8 freq_9 vel_9 vel_vlsr_9 Tant_9
1419.987625 128.39871 88.32871 145.594 1419.987625 130.66871 88.32871 144.368 1419.987625 131.65871 88.32871 142.06 1419.987625 131.31871 88.32871 141.886 1419.987625 129.67871 88.32871 140.716 1419.987625 126.77871 88.32871 139.174 1419.987625 122.71871 88.32871 139.413 1419.987625 117.60871 88.32871 139.897 1419.987625 111.60871 88.32871 139.85 1419.987625 104.89871 88.32871 139.326
1419.9969999999998 126.41886 86.34886 144.97 1419.9969999999998 128.68886 86.34886 142.015 1419.9969999999998 129.67886 86.34886 140.706 1419.9969999999998 129.33886 86.34886 141.111 1419.9969999999998 127.69886 86.34886 139.837 1419.9969999999998 124.79886 86.34886 138.53 1419.9969999999998 120.73886 86.34886 136.776 1419.9969999999998 115.62886 86.34886 136.237 1419.9969999999998 109.62886 86.34886 139.1 1419.9969999999998 102.91886 86.34886 139.517
1420.006375 124.43903 84.36903 144.833 1420.006375 126.70903 84.36903 142.979 1420.006375 127.69903 84.36903 140.743 1420.006375 127.35903 84.36903 141.264 1420.006375 125.71903 84.36903 139.605 1420.006375 122.81903 84.36903 138.734 1420.006375 118.75903 84.36903 137.134 1420.006375 113.64903 84.36903 137.35 1420.006375 107.64903 84.36903 138.331 1420.006375 100.93903 84.36903 139.291
1420.01575 122.45923 82.38923 145.077 1420.01575 124.72923 82.38923 142.79 1420.01575 125.71923 82.38923 141.419 1420.01575 125.37923 82.38923 141.501 1420.01575 123.73923 82.38923 139.843 1420.01575 120.83923 82.38923 138.595 1420.01575 116.77923 82.38923 137.345 1420.01575 111.66923 82.38923 136.472 1420.01575 105.66923 82.38923 138.976 1420.01575 98.95923 82.38923 139.227
1420.025125 120.47946 80.40946 145.572 1420.025125 122.74946 80.40946 144.01 1420.025125 123.73946 80.40946 143.131 1420.025125 123.39946 80.40946 142.577 1420.025125 121.75946 80.40946 140.192 1420.025125 118.85946 80.40946 139.581 1420.025125 114.79946 80.40946 137.025 1420.025125 109.68946 80.40946 137.616 1420.025125 103.68946 80.40946 139.579 1420.025125 96.97946 80.40946 139.034
1420.0345 118.49971 78.42971 147.076 1420.0345 120.76971 78.42971 144.289 1420.0345 121.75971 78.42971 142.677 1420.0345 121.41971 78.42971 142.015 1420.0345 119.77971 78.42971 142.25 1420.0345 116.87971 78.42971 139.418 1420.0345 112.81971 78.42971 139.151 1420.0345 107.70971 78.42971 138.416 1420.0345 101.70971 78.42971 139.844 1420.0345 94.99971 78.42971 139.653
1420.0438749999998 116.51999 76.44999 160.911 1420.0438749999998 118.78999 76.44999 172.087 1420.0438749999998 119.77999 76.44999 150.431 1420.0438749999998 119.43999 76.44999 143.837 1420.0438749999998 117.79999 76.44999 143.495 1420.0438749999998 114.89999 76.44999 143.468 1420.0438749999998 110.83999 76.44999 141.29 1420.0438749999998 105.72999 76.44999 152.794 1420.0438749999998 99.72999 76.44999 144.554 1420.0438749999998 93.01999 76.44999 145.853
1420.05325 114.5403 74.4703 148.263 1420.05325 116.8103 74.4703 150.467 1420.05325 117.8003 74.4703 151.365 1420.05325 117.4603 74.4703 141.456 1420.05325 115.8203 74.4703 149.256 1420.05325 112.9203 74.4703 147.66 1420.05325 108.8603 74.4703 144.842 1420.05325 103.7503 74.4703 153.437 1420.05325 97.7503 74.4703 141.62 1420.05325 91.0403 74.4703 145.528
1420.062625 112.56063 72.49063 150.76 1420.062625 114.83063 72.49063 145.142 1420.062625 115.82063 72.49063 143.727 1420.062625 115.48063 72.49063 142.852 1420.062625 113.84063 72.49063 142.093 1420.062625 110.94063 72.49063 141.593 1420.062625 106.88063 72.49063 143.283 1420.062625 101.77063 72.49063 141.354 1420.062625 95.77063 72.49063 139.966 1420.062625 89.06063 72.49063 143.689
1420.072 110.58099 70.51099 145.97 1420.072 112.85099 70.51099 143.75 1420.072 113.84099 70.51099 142.973 1420.072 113.50099 70.51099 142.165 1420.072 111.86099 70.51099 140.462 1420.072 108.96099 70.51099 139.138 1420.072 104.90099 70.51099 137.682 1420.072 99.79099 70.51099 137.275 1420.072 93.79099 70.51099 139.502 1420.072 87.08099 70.51099 139.246
1420.081375 108.60137 68.53137 145.914 1420.081375 110.87137 68.53137 143.353 1420.081375 111.86137 68.53137 142.043 1420.081375 111.52137 68.53137 142.329 1420.081375 109.88137 68.53137 140.089 1420.081375 106.98137 68.53137 138.695 1420.081375 102.92137 68.53137 137.266 1420.081375 97.81137 68.53137 136.722 1420.081375 91.81137 68.53137 139.807 1420.081375 85.10137 68.53137 138.689
1420.0907499999998 106.62178 66.55178 145.578 1420.0907499999998 108.89178 66.55178 143.314 1420.0907499999998 109.88178 66.55178 142.449 1420.0907499999998 109.54178 66.55178 141.63 1420.0907499999998 107.90178 66.55178 139.9 1420.0907499999998 105.00178 66.55178 138.311 1420.0907499999998 100.94178 66.55178 136.823 1420.0907499999998 95.83178 66.55178 137.021 1420.0907499999998 89.83178 66.55178 138.435 1420.0907499999998 83.12178 66.55178 138.965
1420.100125 104.64222 64.57222 145.335 1420.100125 106.91222 64.57222 143.643 1420.100125 107.90222 64.57222 142.821 1420.100125 107.56222 64.57222 142.329 1420.100125 105.92222 64.57222 139.766 1420.100125 103.02222 64.57222 139.054 1420.100125 98.96222 64.57222 136.844 1420.100125 93.85222 64.57222 136.373 1420.100125 87.85222 64.57222 139.203 1420.100125 81.14222 64.57222 138.946
1420.1095 102.66268 62.59268 145.955 1420.1095 104.93268 62.59268 143.905 1420.1095 105.92268 62.59268 143.216 1420.1095 105.58268 62.59268 142.693 1420.1095 103.94268 62.59268 140.155 1420.1095 101.04268 62.59268 138.357 1420.1095 96.98268 62.59268 137.519 1420.1095 91.87268 62.59268 136.922 1420.1095 85.87268 62.59268 138.55 1420.1095 79.16268 62.59268 139.438
1420.118875 100.68317 60.61317 145.404 1420.118875 102.95317 60.61317 143.296 1420.118875 103.94317 60.61317 142.961 1420.118875 103.60317 60.61317 142.731 1420.118875 101.96317 60.61317 139.626 1420.118875 99.06317 60.61317 138.255 1420.118875 95.00317 60.61317 137.086 1420.118875 89.89317 60.61317 136.802 1420.118875 83.89317 60.61317 138.15 1420.118875 77.18317 60.61317 138.631
1420.12825 98.70369 58.63369 145.324 1420.12825 100.97369 58.63369 143.571 1420.12825 101.96369 58.63369 143.455 1420.12825 101.62369 58.63369 142.931 1420.12825 99.98369 58.63369 140.718 1420.12825 97.08369 58.63369 137.822 1420.12825 93.02369 58.63369 137.064 1420.12825 87.91369 58.63369 136.965 1420.12825 81.91369 58.63369 138.135 1420.12825 75.20369 58.63369 138.563
1420.1376249999998 96.72423 56.65423 145.277 1420.1376249999998 98.99423 56.65423 143.234 1420.1376249999998 99.98423 56.65423 143.22 1420.1376249999998 99.64423 56.65423 143.981 1420.1376249999998 98.00423 56.65423 140.675 1420.1376249999998 95.10423 56.65423 138.947 1420.1376249999998 91.04423 56.65423 136.797 1420.1376249999998 85.93423 56.65423 137.321 1420.1376249999998 79.93423 56.65423 138.349 1420.1376249999998 73.22423 56.65423 139.59
1420.147 94.7448 54.6748 144.875 1420.147 97.0148 54.6748 142.717 1420.147 98.0048 54.6748 143.268 1420.147 97.6648 54.6748 144.343 1420.147 96.0248 54.6748 140.557 1420.147 93.1248 54.6748 138.534 1420.147 89.0648 54.6748 137.094 1420.147 83.9548 54.6748 136.774 1420.147 77.9548 54.6748 138.961 1420.147 71.2448 54.6748 138.265
1420.156375 92.76539 52.69539 145.801 1420.156375 95.03539 52.69539 142.969 1420.156375 96.02539 52.69539 143.368 1420.156375 95.68539 52.69539 144.757 1420.156375 94.04539 52.69539 140.822 1420.156375 91.14539 52.69539 138.518 1420.156375 87.08539 52.69539 137.342 1420.156375 81.97539 52.69539 137.51 1420.156375 75.97539 52.69539 138.86 1420.156375 69.26539 52.69539 139.151
1420.16575 90.78601 50.71601 146.031 1420.16575 93.05601 50.71601 142.931 1420.16575 94.04601 50.71601 142.719 1420.16575 93.70601 50.71601 144.892 1420.16575 92.06601 50.71601 141.056 1420.16575 89.16601 50.71601 138.781 1420.16575 85.10601 50.71601 137.315 1420.16575 79.99601 50.71601 136.758 1420.16575 73.99601 50.71601 138.995 1420.16575 67.28601 50.71601 138.954
1420.175125 88.80665 48.73665 145.014 1420.175125 91.07665 48.73665 143.47 1420.175125 92.06665 48.73665 143.699 1420.175125 91.72665 48.73665 145.915 1420.175125 90.08665 48.73665 140.92 1420.175125 87.18665 48.73665 138.707 1420.175125 83.12665 48.73665 137.293 1420.175125 78.01665 48.73665 136.741 1420.175125 72.01665 48.73665 138.692 1420.175125 65.30665 48.73665 138.991
1420.1844999999998 86.82733 46.75733 145.396 1420.1844999999998 89.09733 46.75733 143.187 1420.1844999999998 90.08733 46.75733 143.231 1420.1844999999998 89.74733 46.75733 146.71 1420.1844999999998 88.10733 46.75733 141.993 1420.1844999999998 85.20733 46.75733 139.064 1420.1844999999998 81.14733 46.75733 137.235 1420.1844999999998 76.03733 46.75733 136.744 1420.1844999999998 70.03733 46.75733 139.329 1420.1844999999998 63.32733 46.75733 139.354
1420.193875 84.84802 44.77802 145.137 1420.193875 87.11802 44.77802 143.381 1420.193875 88.10802 44.77802 143.469 1420.193875 87.76802 44.77802 145.975 1420.193875 86.12802 44.77802 141.655 1420.193875 83.22802 44.77802 138.562 1420.193875 79.16802 44.77802 136.577 1420.193875 74.05802 44.77802 136.992 1420.193875 68.05802 44.77802 138.574 1420.193875 61.34802 44.77802 138.561
1420.20325 82.86875 42.79875 145.958 1420.20325 85.13875 42.79875 143.308 1420.20325 86.12875 42.79875 143.451 1420.20325 85.78875 42.79875 146.183 1420.20325 84.14875 42.79875 142.681 1420.20325 81.24875 42.79875 138.567 1420.20325 77.18875 42.79875 137.831 1420.20325 72.07875 42.79875 137.248 1420.20325 66.07875 42.79875 138.809 1420.20325 59.36875 42.79875 139.238
1420.212625 80.8895 40.8195 145.88 1420.212625 83.1595 40.8195 143.645 1420.212625 84.1495 40.8195 143.629 1420.212625 83.8095 40.8195 146.784 1420.212625 82.1695 40.8195 142.019 1420.212625 79.2695 40.8195 138.059 1420.212625 75.2095 40.8195 137.339 1420.212625 70.0995 40.8195 136.976 1420.212625 64.0995 40.8195 138.175 1420.212625 57.3895 40.8195 138.724
1420.222 78.91027 38.84027 144.993 1420.222 81.18027 38.84027 143.057 1420.222 82.17027 38.84027 143.518 1420.222 81.83027 38.84027 146.473 1420.222 80.19027 38.84027 142.826 1420.222 77.29027 38.84027 139.488 1420.222 73.23027 38.84027 137.668 1420.222 68.12027 38.84027 136.873 1420.222 62.12027 38.84027 138.595 1420.222 55.41027 38.84027 138.436
1420.2313749999998 76.93108 36.86108 145.536 1420.2313749999998 79.20108 36.86108 143.197 1420.2313749999998 80.19108 36.86108 144.306 1420.2313749999998 79.85108 36.86108 147.123 1420.2313749999998 78.21108 36.86108 143.241 1420.2313749999998 75.31108 36.86108 139.326 1420.2313749999998 71.25108 36.86108 138.667 1420.2313749999998 66.14108 36.86108 137.253 1420.2313749999998 60.14108 36.86108 138.826 1420.2313749999998 53.43108 36.86108 138.65
1420.24075 74.95191 34.88191 145.21 1420.24075 77.22191 34.88191 143.719 1420.24075 78.21191 34.88191 143.373 1420.24075 77.87191 34.88191 147.198 1420.24075 76.23191 34.88191 143.801 1420.24075 73.33191 34.88191 139.09 1420.24075 69.27191 34.88191 136.991 1420.24075 64.16191 34.88191 136.784 1420.24075 58.16191 34.88191 138.684 1420.24075 51.45191 34.88191 139.154
1420.250125 72.97276 32.90276 145.658 1420.250125 75.24276 32.90276 143.341 1420.250125 76.23276 32.90276 143.377 1420.250125 75.89276 32.90276 147.199 1420.250125 74.25276 32.90276 144.775 1420.250125 71.35276 32.90276 139.495 1420.250125 67.29276 32.90276 136.917 1420.250125 62.18276 32.90276 137.127 1420.250125 56.18276 32.90276 138.307 1420.250125 49.47276 32.90276 138.872
1420.2595 70.99364 30.92364 145.559 1420.2595 73.26364 30.92364 143.484 1420.2595 74.25364 30.92364 143.445 1420.2595 73.91364 30.92364 147.733 1420.2595 72.27364 30.92364 145.751 1420.2595 69.37364 30.92364 139.603 1420.2595 65.31364 30.92364 137.258 1420.2595 60.20364 30.92364 136.654 1420.2595 54.20364 30.92364 137.938 1420.2595 47.49364 30.92364 138.798
1420.268875 69.01455 28.94455 145.293 1420.268875 71.28455 28.94455 142.95 1420.268875 72.27455 28.94455 143.752 1420.268875 71.93455 28.94455 147.835 1420.268875 70.29455 28.94455 146.339 1420.268875 67.39455 28.94455 139.997 1420.268875 63.33455 28.94455 137.172 1420.268875 58.22455 28.94455 136.719 1420.268875 52.22455 28.94455 138.93 1420.268875 45.51455 28.94455 138.589
1420.2782499999998 67.03548 26.96548 145.408 1420.2782499999998 69.30548 26.96548 143.182 1420.2782499999998 70.29548 26.96548 143.604 1420.2782499999998 69.95548 26.96548 147.512 1420.2782499999998 68.31548 26.96548 147.127 1420.2782499999998 65.41548 26.96548 140.385 1420.2782499999998 61.35548 26.96548 137.066 1420.2782499999998 56.24548 26.96548 136.939 1420.2782499999998 50.24548 26.96548 138.87 1420.2782499999998 43.53548 26.96548 138.262
1420.287625 65.05644 24.98644 145.554 1420.287625 67.32644 24.98644 143.258 1420.287625 68.31644 24.98644 143.473 1420.287625 67.97644 24.98644 147.344 1420.287625 66.33644 24.98644 147.813 1420.287625 63.43644 24.98644 141.034 1420.287625 59.37644 24.98644 137.488 1420.287625 54.26644 24.98644 136.889 1420.287625 48.26644 24.98644 138.65 1420.287625 41.55644 24.98644 138.311
1420.297 63.07743 23.00743 145.711 1420.297 65.34743 23.00743 144.428 1420.297 66.33743 23.00743 144.03 1420.297 65.99743 23.00743 148.538 1420.297 64.35743 23.00743 148.184 1420.297 61.45743 23.00743 143.238 1420.297 57.39743 23.00743 138.195 1420.297 52.28743 23.00743 137.022 1420.297 46.28743 23.00743 139.019 1420.297 39.57743 23.00743 138.28
1420.306375 61.09844 21.02844 145.74 1420.306375 63.36844 21.02844 144.339 1420.306375 64.35844 21.02844 143.769 1420.306375 64.01844 21.02844 147.538 1420.306375 62.37844 21.02844 148.38 1420.306375 59.47844 21.02844 144.079 1420.306375 55.41844 21.02844 137.921 1420.306375 50.30844 21.02844 137.188 1420.306375 44.30844 21.02844 139.657 1420.306375 37.59844 21.02844 138.667
1420.31575 59.11947 19.04947 145.109 1420.31575 61.38947 19.04947 144.336 1420.31575 62.37947 19.04947 143.939 1420.31575 62.03947 19.04947 147.3 1420.31575 60.39947 19.04947 148.99 1420.31575 57.49947 19.04947 144.401 1420.31575 53.43947 19.04947 138.054 1420.31575 48.32947 19.04947 136.927 1420.31575 42.32947 19.04947 138.843 1420.31575 35.61947 19.04947 138.402
1420.3251249999998 57.14054 17.07054 145.274 1420.3251249999998 59.41054 17.07054 144.11 1420.3251249999998 60.40054 17.07054 144.025 1420.3251249999998 60.06054 17.07054 147.929 1420.3251249999998 58.42054 17.07054 149.401 1420.3251249999998 55.52054 17.07054 145.946 1420.3251249999998 51.46054 17.07054 138.624 1420.3251249999998 46.35054 17.07054 137.242 1420.3251249999998 40.35054 17.07054 139.069 1420.3251249999998 33.64054 17.07054 138.627
1420.3345 55.16163 15.09163 145.636 1420.3345 57.43163 15.09163 144.243 1420.3345 58.42163 15.09163 144.614 1420.3345 58.08163 15.09163 148.451 1420.3345 56.44163 15.09163 150.867 1420.3345 53.54163 15.09163 147.064 1420.3345 49.48163 15.09163 138.685 1420.3345 44.37163 15.09163 137.447 1420.3345 38.37163 15.09163 138.961 1420.3345 31.66163 15.09163 138.514
1420.343875 53.18274 13.11274 145.334 1420.343875 55.45274 13.11274 144.672 1420.343875 56.44274 13.11274 144.33 1420.343875 56.10274 13.11274 148.747 1420.343875 54.46274 13.11274 150.931 1420.343875 51.56274 13.11274 149.131 1420.343875 47.50274 13.11274 139.301 1420.343875 42.39274 13.11274 137.171 1420.343875 36.39274 13.11274 139.254 1420.343875 29.68274 13.11274 138.722
1420.35325 51.20389 11.13389 145.652 1420.35325 53.47389 11.13389 144.774 1420.35325 54.46389 11.13389 144.668 1420.35325 54.12389 11.13389 148.671 1420.35325 52.48389 11.13389 152.59 1420.35325 49.58389 11.13389 150.07 1420.35325 45.52389 11.13389 139.538 1420.35325 40.41389 11.13389 136.928 1420.35325 34.41389 11.13389 139.039 1420.35325 27.70389 11.13389 138.989
1420.362625 49.22505 9.15505 145.748 1420.362625 51.49505 9.15505 144.997 1420.362625 52.48505 9.15505 145.131 1420.362625 52.14505 9.15505 148.89 1420.362625 50.50505 9.15505 153.133 1420.362625 47.60505 9.15505 152.069 1420.362625 43.54505 9.15505 141.597 1420.362625 38.43505 9.15505 137.607 1420.362625 32.43505 9.15505 139.17 1420.362625 25.72505 9.15505 140.068
1420.3719999999998 47.24625 7.17625 145.17 1420.3719999999998 49.51625 7.17625 145.601 1420.3719999999998 50.50625 7.17625 145.562 1420.3719999999998 50.16625 7.17625 149.467 1420.3719999999998 48.52625 7.17625 153.944 1420.3719999999998 45.62625 7.17625 152.487 1420.3719999999998 41.56625 7.17625 141.501 1420.3719999999998 36.45625 7.17625 137.295 1420.3719999999998 30.45625 7.17625 139.824 1420.3719999999998 23.74625 7.17625 139.293
1420.381375 45.26747 5.19747 145.602 1420.381375 47.53747 5.19747 145.768 1420.381375 48.52747 5.19747 146.301 1420.381375 48.18747 5.19747 150.043 1420.381375 46.54747 5.19747 154.649 1420.381375 43.64747 5.19747 154.488 1420.381375 39.58747 5.19747 143.02 1420.381375 34.47747 5.19747 138.053 1420.381375 28.47747 5.19747 139.732 1420.381375 21.76747 5.19747 138.476
1420.39075 43.28872 3.21872 144.791 1420.39075 45.55872 3.21872 145.921 1420.39075 46.54872 3.21872 146.218 1420.39075 46.20872 3.21872 149.392 1420.39075 44.56872 3.21872 155.013 1420.39075 41.66872 3.21872 154.637 1420.39075 37.60872 3.21872 142.916 1420.39075 32.49872 3.21872 137.614 1420.39075 26.49872 3.21872 138.899 1420.39075 19.78872 3.21872 138.782
1420.400125 41.30999 1.23999 145.548 1420.400125 43.57999 1.23999 146.36 1420.400125 44.56999 1.23999 146.845 1420.400125 44.22999 1.23999 150.113 1420.400125 42.58999 1.23999 155.727 1420.400125 39.68999 1.23999 154.995 1420.400125 35.62999 1.23999 145.02 1420.400125 30.51999 1.23999 138.435 1420.400125 24.51999 1.23999 139.266 1420.400125 17.80999 1.23999 140.014
1420.4095 39.33129 -0.73871 145.438 1420.4095 41.60129 -0.73871 146.396 1420.4095 42.59129 -0.73871 147.098 1420.4095 42.25129 -0.73871 150.566 1420.4095 40.61129 -0.73871 155.732 1420.4095 37.71129 -0.73871 154.942 1420.4095 33.65129 -0.73871 146.676 1420.4095 28.54129 -0.73871 138.308 1420.4095 22.54129 -0.73871 139.547 1420.4095 15.83129 -0.73871 139.571
1420.4188749999998 37.35261 -2.71739 145.722 1420.4188749999998 39.62261 -2.71739 147.776 1420.4188749999998 40.61261 -2.71739 147.577 1420.4188749999998 40.27261 -2.71739 151.574 1420.4188749999998 38.63261 -2.71739 156.658 1420.4188749999998 35.73261 -2.71739 155.744 1420.4188749999998 31.67261 -2.71739 147.066 1420.4188749999998 26.56261 -2.71739 139.42 1420.4188749999998 20.56261 -2.71739 140.368 1420.4188749999998 13.85261 -2.71739 139.618
1420.42825 35.37396 -4.69604 145.791 1420.42825 37.64396 -4.69604 149.353 1420.42825 38.63396 -4.69604 148.318 1420.42825 38.29396 -4.69604 152.117 1420.42825 36.65396 -4.69604 157.388 1420.42825 33.75396 -4.69604 155.682 1420.42825 29.69396 -4.69604 149.235 1420.42825 24.58396 -4.69604 139.732 1420.42825 18.58396 -4.69604 140.247 1420.42825 11.87396 -4.69604 139.652
1420.437625 33.39534 -6.67466 146.011 1420.437625 35.66534 -6.67466 149.756 1420.437625 36.65534 -6.67466 149.299 1420.437625 36.31534 -6.67466 153.359 1420.437625 34.67534 -6.67466 158.92 1420.437625 31.77534 -6.67466 156.292 1420.437625 27.71534 -6.67466 150.756 1420.437625 22.60534 -6.67466 140.732 1420.437625 16.60534 -6.67466 141.01 1420.437625 9.89534 -6.67466 140.079
1420.447 31.41674 -8.65326 146.941 1420.447 33.68674 -8.65326 149.742 1420.447 34.67674 -8.65326 150.033 1420.447 34.33674 -8.65326 153.851 1420.447 32.69674 -8.65326 160.174 1420.447 29.79674 -8.65326 156.368 1420.447 25.73674 -8.65326 151.361 1420.447 20.62674 -8.65326 142.046 1420.447 14.62674 -8.65326 141.704 1420.447 7.91674 -8.65326 142.057
1420.456375 29.43817 -10.63183 147.189 1420.456375 31.70817 -10.63183 150.778 1420.456375 32.69817 -10.63183 150.722 1420.456375 32.35817 -10.63183 155.037 1420.456375 30.71817 -10.63183 163.882 1420.456375 27.81817 -10.63183 157.663 1420.456375 23.75817 -10.63183 154.149 1420.456375 18.64817 -10.63183 143.886 1420.456375 12.64817 -10.63183 143.6 1420.456375 5.93817 -10.63183 143.759
1420.4657499999998 27.45963 -12.61037 147.677 1420.4657499999998 29.72963 -12.61037 152.192 1420.4657499999998 30.71963 -12.61037 152.255 1420.4657499999998 30.37963 -12.61037 156.101 1420.4657499999998 28.73963 -12.61037 166.318 1420.4657499999998 25.83963 -12.61037 159.09 1420.4657499999998 21.77963 -12.61037 154.955 1420.4657499999998 16.66963 -12.61037 146.029 1420.4657499999998 10.66963 -12.61037 145.786 1420.4657499999998 3.95963 -12.61037 145.199
1420.475125 25.48111 -14.58889 148.365 1420.475125 27.75111 -14.58889 153.714 1420.475125 28.74111 -14.58889 153.726 1420.475125 28.40111 -14.58889 156.615 1420.475125 26.76111 -14.58889 168.792 1420.475125 23.86111 -14.58889 159.927 1420.475125 19.80111 -14.58889 156.103 1420.475125 14.69111 -14.58889 147.621 1420.475125 8.69111 -14.58889 148.198 1420.475125 1.98111 -14.58889 148.167
1420.4845 23.50262 -16.56738 148.858 1420.4845 25.77262 -16.56738 155.039 1420.4845 26.76262 -16.56738 155.709 1420.4845 26.42262 -16.56738 156.686 1420.4845 24.78262 -16.56738 170.745 1420.4845 21.88262 -16.56738 162.152 1420.4845 17.82262 -16.56738 157.28 1420.4845 12.71262 -16.56738 151.414 1420.4845 6.71262 -16.56738 152.51 1420.4845 0.00262 -16.56738 152.922
1420.493875 21.52415 -18.54585 149.664 1420.493875 23.79415 -18.54585 156.436 1420.493875 24.78415 -18.54585 158.884 1420.493875 24.44415 -18.54585 157.462 1420.493875 22.80415 -18.54585 172.692 1420.493875 19.90415 -18.54585 163.344 1420.493875 15.84415 -18.54585 158.371 1420.493875 10.73415 -18.54585 155.493 1420.493875 4.73415 -18.54585 157.413 1420.493875 -1.97585 -18.54585 160.7
1420.50325 19.54571 -20.52429 150.855 1420.50325 21.81571 -20.52429 158.563 1420.50325 22.80571 -20.52429 161.237 1420.50325 22.46571 -20.52429 159.484 1420.50325 20.82571 -20.52429 173.376 1420.50325 17.92571 -20.52429 165.815 1420.50325 13.86571 -20.52429 159.992 1420.50325 8.75571 -20.52429 159.004 1420.50325 2.75571 -20.52429 164.922 1420.50325 -3.95429 -20.52429 171.23
1420.5126249999998 17.5673 -22.5027 151.894 1420.5126249999998 19.8373 -22.5027 161.118 1420.5126249999998 20.8273 -22.5027 163.954 1420.5126249999998 20.4873 -22.5027 161.059 1420.5126249999998 18.8473 -22.5027 173.843 1420.5126249999998 15.9473 -22.5027 165.15 1420.5126249999998 11.8873 -22.5027 160.774 1420.5126249999998 6.7773 -22.5027 162.271 1420.5126249999998 0.7773 -22.5027 172.044 1420.5126249999998 -5.9327 -22.5027 180.491
1420.522 15.58891 -24.48109 153.01 1420.522 17.85891 -24.48109 165.615 1420.522 18.84891 -24.48109 166.903 1420.522 18.50891 -24.48109 162.803 1420.522 16.86891 -24.48109 174.397 1420.522 13.96891 -24.48109 166.157 1420.522 9.90891 -24.48109 161.618 1420.522 4.79891 -24.48109 166.188 1420.522 -1.20109 -24.48109 178.775 1420.522 -7.91109 -24.48109 186.469
1420.531375 13.61055 -26.45945 154.822 1420.531375 15.88055 -26.45945 169.629 1420.531375 16.87055 -26.45945 171.49 1420.531375 16.53055 -26.45945 165.758 1420.531375 14.89055 -26.45945 175.146 1420.531375 11.99055 -26.45945 166.536 1420.531375 7.93055 -26.45945 163.308 1420.531375 2.82055 -26.45945 169.798 1420.531375 -3.17945 -26.45945 185.393 1420.531375 -9.88945 -26.45945 192.03
1420.54075 11.63221 -28.43779 155.977 1420.54075 13.90221 -28.43779 172.509 1420.54075 14.89221 -28.43779 175.924 1420.54075 14.55221 -28.43779 168.486 1420.54075 12.91221 -28.43779 174.551 1420.54075 10.01221 -28.43779 167.299 1420.54075 5.95221 -28.43779 165.215 1420.54075 0.84221 -28.43779 172.885 1420.54075 -5.15779 -28.43779 190.027 1420.54075 -11.86779 -28.43779 194.235
1420.550125 9.6539 -30.4161 159.463 1420.550125 11.9239 -30.4161 176.468 1420.550125 12.9139 -30.4161 180.234 1420.550125 12.5739 -30.4161 171.55 1420.550125 10.9339 -30.4161 172.529 1420.550125 8.0339 -30.4161 167.202 1420.550125 3.9739 -30.4161 166.499 1420.550125 -1.1361 -30.4161 176.998 1420.550125 -7.1361 -30.4161 192.724 1420.550125 -13.8461 -30.4161 197.0
1420.5594999999998 7.67562 -32.39438 162.735 1420.5594999999998 9.94562 -32.39438 180.672 1420.5594999999998 10.93562 -32.39438 183.837 1420.5594999999998 10.59562 -32.39438 173.858 1420.5594999999998 8.95562 -32.39438 171.044 1420.5594999999998 6.05562 -32.39438 167.959 1420.5594999999998 1.99562 -32.39438 169.726 1420.5594999999998 -3.11438 -32.39438 180.583 1420.5594999999998 -9.11438 -32.39438 195.045 1420.5594999999998 -15.82438 -32.39438 198.967
1420.568875 5.69736 -34.37264 167.575 1420.568875 7.96736 -34.37264 184.22 1420.568875 8.95736 -34.37264 184.493 1420.568875 8.61736 -34.37264 175.352 1420.568875 6.97736 -34.37264 170.491 1420.568875 4.07736 -34.37264 169.521 1420.568875 0.01736 -34.37264 174.7 1420.568875 -5.09264 -34.37264 183.361 1420.568875 -11.09264 -34.37264 195.122 1420.568875 -17.80264 -34.37264 198.698
1420.57825 3.71913 -36.35087 173.699 1420.57825 5.98913 -36.35087 187.461 1420.57825 6.97913 -36.35087 183.855 1420.57825 6.63913 -36.35087 177.098 1420.57825 4.99913 -36.35087 171.344 1420.57825 2.09913 -36.35087 171.587 1420.57825 -1.96087 -36.35087 182.241 1420.57825 -7.07087 -36.35087 183.649 1420.57825 -13.07087 -36.35087 194.535 1420.57825 -19.78087 -36.35087 199.21
1420.587625 1.74093 -38.32907 179.613 1420.587625 4.01093 -38.32907 190.495 1420.587625 5.00093 -38.32907 183.351 1420.587625 4.66093 -38.32907 179.247 1420.587625 3.02093 -38.32907 172.543 1420.587625 0.12093 -38.32907 172.688 1420.587625 -3.93907 -38.32907 185.632 1420.587625 -9.04907 -38.32907 181.557 1420.587625 -15.04907 -38.32907 191.895 1420.587625 -21.75907 -38.32907 196.164
