freq Tant_corr
1421.393875 0.9463935241347201
1421.3845 0.4494296993856608
1421.375125 -0.3286551603848977
1421.36575 -0.42686114538403785
1421.3563749999998 -0.25418817522617587
1421.347 -0.4116362554359796
1421.337625 0.0687945256207172
1421.32825 0.21310424648783055
1421.318875 0.03829282002712375
1421.3094999999998 -0.07363967644531044
1421.300125 0.15930675154532992
1421.29075 0.0021320187024684856
1421.281375 -0.5881637994998243
1421.272 -0.18058078713050918
1421.2626249999998 -0.373118869943454
1421.25325 0.04522194653591782
1421.243875 0.18344158008025602
1421.2345 -0.22045989690633405
1421.225125 0.021517510050529154
1421.2157499999998 -0.031626279434874505
1421.206375 0.08510873095363536
1421.197 0.0017226847959932456
1421.187625 0.6202154286883683
1421.17825 0.1915869589467718
1421.1688749999998 0.2868373436770071
1421.1595 1.1729665773529234
1421.150125 1.9259745838864148
1421.14075 2.616861429541075
1421.131375 3.673627108790498
1421.1219999999998 4.440271547388562
1421.112625 4.898794809756481
1421.10325 5.607196822876091
1421.093875 5.861477649940468
1421.0845 5.698637219159394
1421.0751249999998 4.869675658146917
1421.06575 5.458592764428346
1421.056375 5.999388729424453
1421.047 5.621063418152033
1421.037625 6.345616826926317
1421.0282499999998 6.867049077219775
1421.018875 7.6583600377337575
1421.0095 8.03854970478335
1421.000125 7.961618135419798
1420.99075 8.200565324115587
1420.9813749999998 10.424391205835377
1420.972 11.953095835787678
1420.962625 13.321679150165352
1420.95325 15.898141202948437
1420.943875 17.700481988609113
1420.9344999999998 18.78770144518262
1420.925125 18.695799624806227
1420.91575 18.24777652195189
1420.906375 17.120632076497287
1420.897 15.933366338736818
1420.8876249999998 13.209979249776637
1420.87825 11.492470858682452
1420.868875 9.105841159925802
1420.8595 8.436090096455501
1420.850125 8.605217715494206
1420.8407499999998 7.206223961219166
1420.831375 5.653108879624341
1420.822 5.143872465180948
1420.812625 4.6935146639090135
1420.80325 4.217035519959268
1420.7938749999998 4.298434980580311
1420.7845 4.251713088694231
1420.775125 4.448869838771742
1420.76575 4.614905179904326
1420.756375 4.44381915317075
1420.7469999999998 4.846611753041628
1420.737625 6.50828293045123
1420.72825 6.724832724635064
1420.718875 7.673261087756117
1420.7095 7.810568057820888
1420.7001249999998 9.481753588221125
1420.69075 9.885817756198549
1420.681375 11.455760434830808
1420.672 12.761581739980386
1420.662625 13.86428158703228
1420.6532499999998 16.201859972299786
1420.643875 16.838316966879745
1420.6345 20.092652453066393
1420.625125 24.562866537505016
1420.61575 27.964959141724847
1420.6063749999998 34.41293029697283
1420.597 39.734779963399035
1420.587625 44.51450817102122
1420.57825 46.613114881218394
1420.568875 46.33160012277912
1420.5594999999998 43.55996389017261
1420.550125 39.98120614662122
1420.54075 35.874326919069745
1420.531375 32.793326201987156
1420.522 29.1892039604393
1420.5126249999998 25.27796021952713
1420.50325 22.016594945545535
1420.493875 18.511108162366128
1420.4845 14.437499864457521
1420.475125 10.649770019958254
1420.4657499999998 9.062918650895881
1420.456375 6.9249457266381
1420.447 5.089851267983136
1420.437625 3.7806352693992267
1420.42825 2.785297702097722
1420.4188749999998 2.477838585032771
1420.4095 1.3702579126723435
1420.400125 1.501555658071652
1420.39075 0.684731838340582
1420.381375 1.1277864277635956
1420.3719999999998 0.37371944222107345
1420.362625 0.6895308572267993
1420.35325 0.014220705770753739
1420.343875 0.26078892730296843
1420.3345 0.5402355713083296
1420.3251249999998 0.3385605974200132
1420.31575 0.026764001949572958
1420.306375 0.29084581173927404
1420.297 0.12780599011065874
1420.287625 -0.0023554666249197
1420.2782499999998 0.05036145126487668
1420.268875 -0.1670432617530082
1420.2595 -0.2295696234032505
1420.250125 0.2457823742020082
1420.24075 -0.0949872744706397
1420.2313749999998 0.37612141469847415
1420.222 -0.0018915619796473493
1420.212625 0.10297381004059503
1420.20325 0.3767175063760817
1420.193875 0.1223395233377289
1420.1844999999998 -0.12416012821819322
1420.175125 -0.12578147564369146
1420.16575 -0.1075245026545133
1420.156375 0.6456107725145444
1420.147 -0.08937564901270889
1420.1376249999998 0.45851622303132444
1420.12825 0.10328638854053906
1420.118875 -0.05906516098778525
1420.1095 0.06146157311027878
1420.100125 -0.48713341469971283
1420.0907499999998 1.3698579414460173e-12
1420.081375 4.032108669997115e-13
1420.072 1.1591113228974645e-13
1420.062625 3.254292895222831e-14
1420.05325 8.923259485306495e-15
1420.0438749999998 2.3896167348116446e-15
1420.0345 6.249820515903748e-16
1420.025125 1.5963971321529984e-16
1420.01575 3.982456467307608e-17
1420.006375 9.70274026376732e-18
1419.9969999999998 2.308716348764279e-18
1419.987625 5.365155524018107e-19
1419.97825 1.2176691607605045e-19
1419.968875 2.699010536295088e-20
1419.9595 5.842709285531261e-21
1419.9501249999998 1.23525917849612e-21
1419.94075 -0.42987646477899943
