freq Tant_corr
1421.393875 -0.04095351338818887
1421.3845 0.10974258329218856
1421.375125 0.011196694216693004
1421.36575 -0.4965913439378369
1421.3563749999998 -0.7256213874803166
1421.347 -0.21289344745395056
1421.337625 -0.006407683501350903
1421.32825 1.859836044387265
1421.318875 1.9108375790231094
1421.3094999999998 -0.13640294203841563
1421.300125 0.5351144701586463
1421.29075 -0.19061033789344606
1421.281375 -0.27757723232105036
1421.272 -0.6737863641779143
1421.2626249999998 -0.1612376020450199
1421.25325 -0.07993095696701857
1421.243875 -0.011866576316492683
1421.2345 -0.361044332356272
1421.225125 0.04053576386834834
1421.2157499999998 -0.6721264313337656
1421.206375 -0.19903092532621258
1421.197 0.21082253490979497
1421.187625 -0.14656632328126307
1421.17825 0.4298024927366271
1421.1688749999998 -0.509070897891263
1421.1595 -0.2091865062110685
1421.150125 0.46645553267632067
1421.14075 0.3978553342337534
1421.131375 -0.44998711258540425
1421.1219999999998 0.17792806079984302
1421.112625 0.07660096616962164
1421.10325 0.200031474559637
1421.093875 -0.17178030470509498
1421.0845 0.143165501865667
1421.0751249999998 -0.21913088462324026
1421.06575 -0.2226698179239861
1421.056375 -0.23945096637993402
1421.047 -0.9494745658259944
1421.037625 0.2182593763724583
1421.0282499999998 0.33275106904397944
1421.018875 0.27000028371855933
1421.0095 -0.22399298696942083
1421.000125 -0.2632286459716511
1420.99075 0.42729329566310525
1420.9813749999998 0.7535727249271247
1420.972 -0.10839026481457381
1420.962625 -0.29759578411466237
1420.95325 0.1819562579363776
1420.943875 0.3512658502889394
1420.9344999999998 0.005332886073233567
1420.925125 0.7721574525150743
1420.91575 1.1387395385645505
1420.906375 1.041079041034635
1420.897 1.2331760434675516
1420.8876249999998 1.694030445131716
1420.87825 2.6386423271134447
1420.868875 2.760011678361934
1420.8595 3.7851384018289025
1420.850125 5.27902257491661
1420.8407499999998 7.432664103032209
1420.831375 7.230063061121996
1420.822 8.824219438134463
1420.812625 8.843133143160287
1420.80325 9.028804247461466
1420.7938749999998 9.118232662584319
1420.7845 9.526418457334643
1420.775125 9.422361620660325
1420.76575 9.394062067791253
1420.756375 9.20851986384892
1420.7469999999998 9.034734997780618
1420.737625 9.598707388500173
1420.72825 9.619437097444347
1420.718875 9.586924045982812
1420.7095 10.314168293096003
1420.7001249999998 12.05916976260957
1420.69075 12.707928574940098
1420.681375 16.09544452735571
1420.672 25.826717800480964
1420.662625 41.458748259160956
1420.6532499999998 48.503535896026364
1420.643875 46.13408081921102
1420.6345 41.945382844405685
1420.625125 37.77644213381075
1420.61575 37.960258564553186
1420.6063749999998 41.54083218210155
1420.597 42.501162923790844
1420.587625 42.84225083263274
1420.57825 43.35609584841865
1420.568875 44.003698011703335
1420.5594999999998 43.357057311431305
1420.550125 39.76317369107875
1420.54075 35.46204718751483
1420.531375 31.03667778968361
1420.522 26.458065444746182
1420.5126249999998 23.517210185886057
1420.50325 20.808111962721
1420.493875 18.4627708059773
1420.4845 15.295186704598336
1420.475125 13.319359611886995
1420.4657499999998 11.855289554883626
1420.456375 10.328976489348094
1420.447 9.646420439863306
1420.437625 8.9186213953719
1420.42825 7.943579315319113
1420.4188749999998 7.208294220601658
1420.4095 6.734766100161721
1420.400125 6.48699491713009
1420.39075 5.864980688717168
1420.381375 5.952723380510918
1420.3719999999998 5.218223007264072
1420.362625 4.7914795370217576
1420.35325 4.332493001746599
1420.343875 3.9982633313771885
1420.3345 4.2857905738569855
1420.3251249999998 3.700074682478231
1420.31575 3.6171156498679977
1420.306375 3.4499134957003434
1420.297 3.713468180639836
1420.287625 3.158779697313321
1420.2782499999998 3.29184804818442
1420.268875 3.44167322219306
1420.2595 3.1362552009000524
1420.250125 3.069593983082001
1420.24075 3.066689557678302
1420.2313749999998 4.000541909936317
1420.222 3.213151032482074
1420.212625 3.3245169204100193
1420.20325 3.1466395589618514
1420.193875 3.164518940763344
1420.1844999999998 2.9261550535344156
1420.175125 3.3935478935724745
