freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -165.36708 141.698 0.30109466083081315
1421.3845 -206.38112 -163.39112 141.481 0.08821985744106087
1421.375125 -204.40513 -161.41513 141.219 -0.16967370789410552
1421.36575 -202.42912 -159.43912 141.379 -0.005586056670892958
1421.3563749999998 -200.45308 -157.46308 140.847 -0.533517168917399
1421.347 -198.47701 -155.48701 141.35 -0.02646704549110268
1421.337625 -196.50092 -153.51092 141.33 -0.042435707602322736
1421.32825 -194.5248 -151.5348 141.751 0.3825768644349239
1421.318875 -192.54866 -149.55866 141.456 0.0915706496008113
1421.3094999999998 -190.57249 -147.58249 141.207 -0.1534543326091864
1421.300125 -188.59629 -145.60629 141.79 0.4335019169474492
1421.29075 -186.62007 -143.63007 140.501 -0.851560622463353
1421.281375 -184.64382 -141.65382 141.205 -0.1436419316319757
1421.272 -182.66755 -139.67755 141.302 -0.04274203110196595
1421.2626249999998 -180.69125 -137.70125 141.48 0.13913909814576186
1421.25325 -178.71492 -135.72492 141.802 0.4650014552536561
1421.243875 -176.73857 -133.74857 140.95 -0.3831549800360392
1421.2345 -174.76219 -131.77219 141.329 -0.000330188990062652
1421.225125 -172.78578 -129.79578 141.234 -0.09152417246610867
1421.2157499999998 -170.80935 -127.81935 141.423 0.101263049564011
1421.206375 -168.8329 -125.8429 140.902 -0.41596852347146296
1421.197 -166.85641 -123.86641 141.157 -0.1572188542967865
1421.187625 -164.8799 -121.8899 140.662 -0.6484879817123499
1421.17825 -162.90337 -119.91337 141.71 0.4032240937100937
1421.1688749999998 -160.92681 -117.93681 141.398 0.09491739003661337
1421.1595 -158.95022 -115.96022 140.971 -0.32840809359038303
1421.150125 -156.97361 -113.98361 140.742 -0.5537523764758703
1421.14075 -154.99697 -112.00697 141.042 -0.250115440839636
1421.131375 -153.0203 -110.0303 141.38 0.09150271246056718
1421.1219999999998 -151.04361 -108.05361 141.886 0.601102064405751
1421.112625 -149.06689 -106.07689 141.547 0.265682632490126
1421.10325 -147.09015 -104.10015 141.662 0.38424439788528275
1421.093875 -145.11338 -102.12338 141.699 0.4247873778947735
1421.0845 -143.13659 -100.14659 141.786 0.5153115538807072
1421.0751249999998 -141.15976 -98.16976 141.302 0.03481696064093853
1421.06575 -139.18292 -96.19292 141.483 0.21930354426325493
1421.056375 -137.20604 -94.21604 141.283 0.02277135694430399
1421.047 -135.22914 -92.23914 141.344 0.08722036274258471
1421.037625 -133.25222 -90.26222 141.363 0.10965056108625504
1421.0282499999998 -131.27526 -88.28526 141.06 -0.18993801418005773
1421.018875 -129.29828 -86.30828 141.693 0.4464546015740041
1421.0095 -127.32128 -84.33128 141.391 0.1478284077765295
1421.000125 -125.34425 -82.35425 141.481 0.24118342077795774
1420.99075 -123.36719 -80.37719 141.558 0.32151963972040676
1420.9813749999998 -121.39011 -78.40011 142.031 0.797837047014383
1420.972 -119.413 -76.423 142.035 0.8051356587242253
1420.962625 -117.43587 -74.44587 142.365 1.1384154574511456
1420.95325 -115.45871 -72.46871 142.932 1.7086764590687835
1420.943875 -113.48152 -70.49152 143.357 2.1369186627193244
1420.9344999999998 -111.50431 -68.51431 144.833 3.616142051289728
1420.925125 -109.52707 -66.53707 145.266 4.052346640367773
1420.91575 -107.5498 -64.5598 146.533 5.32253242909556
1420.906375 -105.57251 -62.58251 148.3 7.092699400646012
1420.897 -103.59519 -60.60519 149.964 8.759847570320886
1420.8876249999998 -101.61785 -58.62785 150.555 9.353976921483849
1420.87825 -99.64048 -56.65048 152.192 10.994087469245898
1420.868875 -97.66308 -54.67308 151.653 10.458179212749059
1420.8595 -95.68566 -52.69566 152.389 11.19725213564297
1420.850125 -93.70821 -50.71821 151.887 10.698306252752587
1420.8407499999998 -91.73074 -48.74074 151.261 10.075341547918214
1420.831375 -89.75324 -46.76324 150.994 9.811358035774191
1420.822 -87.77571 -44.78571 150.464 9.284355715462425
1420.812625 -85.79816 -42.80816 149.04 7.863334571109164
1420.80325 -83.82058 -40.83058 149.408 8.234294617062716
1420.7938749999998 -81.84298 -38.85298 147.739 6.568235837639975
1420.7845 -79.86535 -36.87535 147.535 6.367158246998514
1420.775125 -77.88769 -34.89769 147.007 5.842061844280238
1420.76575 -75.91001 -32.92001 146.726 5.563946614088053
1420.756375 -73.9323 -30.9423 146.403 5.243812570293443
1420.7469999999998 -71.95456 -28.96456 145.781 4.624659712038323
1420.737625 -69.9768 -26.9868 145.876 4.722488024211572
1420.72825 -67.99901 -25.00901 145.853 4.702297520398645
1420.718875 -66.0212 -23.0312 145.481 4.333088185679117
1420.7095 -64.04336 -21.05336 146.175 5.029860033447761
1420.7001249999998 -62.0655 -19.0755 147.546 6.403613048974847
1420.69075 -60.0876 -17.0976 148.254 7.114347259240503
1420.681375 -58.10969 -15.11969 152.044 10.907062622058106
1420.672 -56.13174 -13.14174 161.173 20.038759177897788
1420.662625 -54.15377 -11.16377 174.014 32.88243689863515
1420.6532499999998 -52.17578 -9.18578 183.274 42.145095783698
1420.643875 -50.19775 -7.20775 186.232 45.10573585911277
1420.6345 -48.21971 -5.22971 184.981 43.85735708412324
1420.625125 -46.24163 -3.25163 182.653 41.531959497769066
1420.61575 -44.26353 -1.27353 180.205 39.08654307287941
1420.6063749999998 -42.2854 0.7046 180.748 39.63210782179985
1420.597 -40.30725 2.68275 179.755 38.64165373084967
1420.587625 -38.32907 4.66093 179.247 38.13618081218368
1420.57825 -36.35087 6.63913 177.098 35.98968905231183
1420.568875 -34.37264 8.61736 175.352 34.24617846319816
1420.5594999999998 -32.39438 10.59562 173.858 32.75464904398439
