freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -168.28708 145.002 0.21916455739179241
1421.3845 -206.38112 -166.31112 144.956 0.16989236041095523
1421.375125 -204.40513 -164.33513 144.454 -0.3353798862499673
1421.36575 -202.42912 -162.35912 144.64 -0.15265216603100384
1421.3563749999998 -200.45308 -160.38308 144.74 -0.055924495492092774
1421.347 -198.47701 -158.40701 144.183 -0.6161968746333457
1421.337625 -196.50092 -156.43092 144.166 -0.6364692868946236
1421.32825 -194.5248 -154.4548 149.797 1.1454427788616883e-34
1421.318875 -192.54866 -152.47866 151.124 1.0361317120494178e-33
1421.3094999999998 -190.57249 -150.50249 144.955 0.1427132113608991
1421.300125 -188.59629 -148.52629 144.586 -0.22955938306083112
1421.29075 -186.62007 -146.55007 144.682 -0.13683201060263173
1421.281375 -184.64382 -144.57382 144.457 -0.36510468782449834
1421.272 -182.66755 -142.59755 144.563 -0.2623773981664783
1421.2626249999998 -180.69125 -140.62125 145.135 0.3063498418114534
1421.25325 -178.71492 -138.64492 144.208 -0.6239229678907066
1421.243875 -176.73857 -136.66857 144.297 -0.5381958107129776
1421.2345 -174.76219 -134.69219 144.659 -0.1794687032153206
1421.225125 -172.78578 -132.71578 144.474 -0.36774164539781395
1421.2157499999998 -170.80935 -130.73935 144.491 -0.3540146207003261
1421.206375 -168.8329 -128.7629 144.466 -0.382287629122942
1421.197 -166.85641 -126.78641 144.819 -0.032560703785748046
1421.187625 -164.8799 -124.8099 145.041 0.18616618843142874
1421.17825 -162.90337 -122.83337 144.51 -0.3481069524714826
1421.1688749999998 -160.92681 -120.85681 145.177 0.31561985694548866
1421.1595 -158.95022 -118.88022 144.493 -0.37165338331763564
1421.150125 -156.97361 -116.90361 143.932 -0.9359266567008433
1421.14075 -154.99697 -114.92697 145.013 0.1418000202358769
1421.131375 -153.0203 -112.9503 145.215 0.3405266474924531
1421.1219999999998 -151.04361 -110.97361 144.553 -0.3247467583710488
