freq vel_sub vel Tant_raw Tant_corr
1420.456375 -10.63183 23.75817 154.149 16.99114847964293
1420.447 -8.65326 25.73674 151.361 14.2069619677562
1420.437625 -6.67466 27.71534 150.756 13.605650197536903
1420.42825 -4.69604 29.69396 149.235 12.088213145594182
1420.4188749999998 -2.71739 31.67261 147.066 9.922650825184945
1420.4095 -0.73871 33.65129 146.676 9.535963230608871
1420.400125 1.23999 35.62999 145.02 7.883150340375039
1420.39075 3.21872 37.60872 142.916 5.782212165840065
1420.381375 5.19747 39.58747 143.02 5.889148686779777
1420.3719999999998 7.17625 41.56625 141.501 4.3729599132838075
1420.362625 9.15505 43.54505 141.597 4.471645826394678
1420.35325 11.13389 45.52389 139.538 2.4152064475584325
1420.343875 13.11274 47.50274 139.301 2.1806417332042543
1420.3345 15.09163 49.48163 138.685 1.5669517155010055
1420.3251249999998 17.07054 51.46054 138.624 1.5081363654013558
1420.31575 19.04947 53.43947 138.054 0.9401956791045905
1420.306375 21.02844 55.41844 137.921 0.8091296717217915
1420.297 23.00743 57.39743 138.195 1.084938318006266
1420.287625 24.98644 59.37644 137.488 0.37962161415705964
1420.2782499999998 26.96548 61.35548 137.066 -0.04082043607130004
1420.268875 28.94455 63.33455 137.172 0.06661216161970174
1420.2595 30.92364 65.31364 137.258 0.1539193952399387
1420.250125 32.90276 67.29276 136.917 -0.18589873335676543
1420.24075 34.88191 69.27191 136.991 -0.11084222987210524
1420.2313749999998 36.86108 71.25108 138.667 1.5660888956041106
1420.222 38.84027 73.23027 137.668 0.5678946392707189
1420.212625 40.8195 75.2095 137.339 0.2395750035678077
1420.20325 42.79875 77.18875 137.831 0.7321299759183262
1420.193875 44.77802 79.16802 136.577 -0.5214404474791365
1420.1844999999998 46.75733 81.14733 137.235 0.13686373201394986
1420.175125 48.73665 83.12665 137.293 0.19504250503527487
1420.16575 50.71601 85.10601 137.315 0.21709586954250426
1420.156375 52.69539 87.08539 137.342 0.24402381929400008
1420.147 54.6748 89.0648 137.094 -0.004173650826373887
1420.1376249999998 56.65423 91.04423 136.797 -0.30149654457312636
1420.12825 58.63369 93.02369 137.064 -0.03494486832971688
1420.118875 60.61317 95.00317 137.086 -0.013518624583525707
1420.1095 62.59268 96.98268 137.519 0.41878217901452786
1420.100125 64.57222 98.96222 136.844 -0.25704246323840607
1420.0907499999998 66.55178 100.94178 136.823 -0.2789925519289511
1420.081375 68.53137 102.92137 137.266 0.16293190339084163
1420.072 70.51099 104.90099 137.682 0.5777308970178581
1420.062625 72.49063 106.88063 143.283 1.1943177162153871e-08
1420.05325 74.4703 108.8603 144.842 5.2506261388692245e-09
1420.0438749999998 76.44999 110.83999 141.29 2.2735789554842873e-09
1420.0345 78.42971 112.81971 139.151 9.696491525102384e-10
1420.025125 80.40946 114.79946 137.025 -0.08715618343535425
1420.01575 82.38923 116.77923 137.345 0.23088995589279193
1420.006375 84.36903 118.75903 137.134 0.017810597406537454
1419.9969999999998 86.34886 120.73886 136.776 -0.3423942645978286
1419.987625 88.32871 122.71871 139.413 1.0894865257976535e-11
1419.97825 90.30858 124.69858 137.146 0.022819516186842748
1419.968875 92.28849 126.67849 136.661 -0.464761875338894
1419.9595 94.26842 128.65842 137.028 -0.10046877794229658
1419.9501249999998 96.24837 130.63837 136.857 -0.27430119542606235
1419.94075 98.22835 132.61835 137.242 0.10774085315080129
1419.931375 100.20836 134.59836 137.31 0.1726573620840952
1419.922 102.18839 136.57839 137.665 0.5244483421933239
1419.912625 104.16845 138.55845 137.169 0.025113772517897814
1419.9032499999998 106.14854 140.53854 137.298 0.1506536473533231
1419.893875 108.12865 142.51865 136.76 -0.39093202057958365
1419.8845 110.10879 144.49879 137.395 0.24035674585695688
1419.875125 112.08896 146.47896 136.459 -0.6994800590418606
1419.86575 114.06915 148.45915 137.009 -0.15344242065381763
1419.8563749999998 116.04936 150.43936 136.101 -1.0655303427821252
1419.847 118.02961 152.41961 137.279 0.10825612758046077
1419.837625 120.00988 154.39988 136.822 -0.3530829727154412
1419.82825 121.99017 156.38017 136.5 -0.6795476474732425
1419.818875 123.97049 158.36049 137.041 -0.14313792399283898
1419.8094999999998 125.95084 160.34084 136.749 -0.43985380797937523
1419.800125 127.93122 162.32122 137.184 -0.009695305138194499
1419.79075 129.91162 164.30162 137.633 0.4343376042235718
1419.781375 131.89204 166.28204 136.884 -0.3197550836977996
1419.772 133.87249 168.26249 136.564 -0.6449733993719917
1419.7626249999998 135.85297 170.24297 136.552 -0.6623173485046436
1419.75325 137.83348 172.22348 136.759 -0.46078693680144056
1419.743875 139.81401 174.20401 136.808 -0.4173821414000827
1419.7345 141.79456 176.18456 136.992 -0.23910296610449677
1419.725125 143.77515 178.16515 137.255 0.018050525609424994
1419.7157499999998 145.75576 180.14576 136.8 -0.44292161292628407
1419.706375 147.73639 182.12639 136.975 -0.2740193855157145
1419.697 149.71705 184.10705 136.859 -0.39624282770088826
1419.687625 151.69774 186.08774 136.98 -0.2815919451881257
1419.67825 153.67846 188.06846 136.806 -0.46206674368360723
1419.6688749999998 155.6592 190.0492 137.596 0.3213328047464472
1419.6595 157.63996 192.02996 137.899 0.6176066962977131
1419.650125 159.62075 194.01075 137.501 0.21275489225763522
1419.64075 161.60157 195.99157 137.39 0.09477738691956006
1419.631375 163.58242 197.97242 137.823 0.520674174576925
1419.6219999999998 165.56329 199.95329 137.426 0.11644528633345885
1419.612625 167.54419 201.93419 137.637 0.32009068094001236
1419.60325 169.52511 203.91511 136.962 -0.3623896092315704
1419.593875 171.50606 205.89606 137.378 0.04600437330125828
1419.5845 173.48703 207.87703 137.62 0.28027266217844726
1419.5751249999998 175.46804 209.85804 138.065 0.7174151736329861
1419.56575 177.44906 211.83906 137.513 0.15743202190108718
1419.556375 179.43012 213.82012 137.996 0.6323230813321175
1419.547 181.4112 215.8012 137.66 0.2880884280834266
1419.537625 183.3923 217.7823 137.828 0.4477280583500942
1419.5282499999998 185.37344 219.76344 137.317 -0.07175811797671372
1419.518875 187.3546 221.7446 137.685 0.287629979065116
1419.5095 189.33578 223.72578 137.836 0.4298923456705097
1419.500125 191.31699 225.70699 137.395 -0.01997106702017959
1419.49075 193.29823 227.68823 137.641 0.2170397352852831
1419.4813749999998 195.27949 229.66949 137.058 -0.3750752067980727
1419.472 197.26078 231.65078 137.64 0.1976840559673576
1419.462625 199.2421 233.6321 137.597 0.14531751787356484
1419.45325 201.22344 235.61344 137.673 0.2118252214380334
1419.443875 203.20481 237.59481 137.243 -0.2277928860045222
1419.4344999999998 205.1862 239.5762 137.299 -0.18153676066819457
1419.425125 207.16762 241.55762 137.578 0.08759354351303728
1419.41575 209.14907 243.53907 136.862 -0.6384019791691742
1419.406375 211.13054 245.52054 137.643 0.13247671697365604
1419.397 213.11204 247.50204 137.782 0.26122957610459707
