freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -169.90708 140.243 0.3635048546554742
1421.3845 -206.38112 -167.93112 140.378 0.5192503167972689
1421.375125 -204.40513 -165.95513 139.962 0.12385072917365392
1421.36575 -202.42912 -163.97912 139.382 -0.43569401798643526
1421.3563749999998 -200.45308 -162.00308 138.411 -1.3863838266826178
1421.347 -198.47701 -160.02701 139.298 -0.47921870353593476
1421.337625 -196.50092 -158.05092 139.825 0.06780124388927788
1421.32825 -194.5248 -156.0748 140.645 0.9076761113862517
1421.318875 -192.54866 -154.09866 140.045 0.32740579286186744
1421.3094999999998 -190.57249 -152.12249 139.599 -0.09900961736215663
1421.300125 -188.59629 -150.14629 140.583 0.9044298740925854
1421.29075 -186.62007 -148.17007 139.615 -0.044275836659949164
1421.281375 -184.64382 -146.19382 139.099 -0.5411266575056572
1421.272 -182.66755 -144.21755 139.123 -0.4981226908591907
1421.2626249999998 -180.69125 -142.24125 139.661 0.05873615392201259
1421.25325 -178.71492 -140.26492 138.854 -0.7295501297840872
1421.243875 -176.73857 -138.28857 139.814 0.24901835781489012
1421.2345 -174.76219 -136.31219 139.482 -0.06455829484605147
1421.225125 -172.78578 -134.33578 139.15 -0.3782800943891971
1421.2157499999998 -170.80935 -132.35935 140.434 0.9238528611850256
1421.206375 -168.8329 -130.3829 139.304 -0.188159432538356
1421.197 -166.85641 -128.40641 139.053 -0.42131680016149176
1421.187625 -164.8799 -126.4299 139.259 -0.19761942885563144
1421.17825 -162.90337 -124.45337 139.586 0.14693267696409862
1421.1688749999998 -160.92681 -122.47681 139.049 -0.37266039941869167
1421.1595 -158.95022 -120.50022 139.391 -0.013398664626834034
1421.150125 -156.97361 -118.52361 139.554 0.16671778848970575
1421.14075 -154.99697 -116.54697 139.976 0.6056890410066558
1421.131375 -153.0203 -114.5703 139.772 0.4185150863009426
1421.1219999999998 -151.04361 -112.59361 139.316 -0.020804166269982716
1421.112625 -149.06689 -110.61689 139.37 0.04973136216170815
1421.10325 -147.09015 -108.64015 141.199 1.8951215824252472
1421.093875 -145.11338 -106.66338 139.814 0.5263665719163839
1421.0845 -143.13659 -104.68659 139.349 0.0774662429361399
1421.0751249999998 -141.15976 -102.70976 140.141 0.8854207517478017
1421.06575 -139.18292 -100.73292 141.354 2.1142298507090516
1421.056375 -137.20604 -98.75604 141.177 1.9528937742146013
1421.047 -135.22914 -96.77914 141.786 2.5774123571695213
1421.037625 -133.25222 -94.80222 142.513 3.3197855951577253
1421.0282499999998 -131.27526 -92.82526 143.815 4.637013637082333
1421.018875 -129.29828 -90.84828 145.627 6.464096322263998
1421.0095 -127.32128 -88.87128 145.175 6.027033646286583
1421.000125 -125.34425 -86.89425 145.875 6.741825679185297
1420.99075 -123.36719 -84.91719 146.208 7.089472414335688
1420.9813749999998 -121.39011 -82.94011 147.296 8.191973772133935
1420.972 -119.413 -80.963 146.914 7.824329820406859
1420.962625 -117.43587 -78.98587 147.029 7.953540481022628
1420.95325 -115.45871 -77.00871 146.962 7.900605820335784
1420.943875 -113.48152 -75.03152 147.443 8.3955258317215
1420.9344999999998 -111.50431 -73.05431 147.297 8.263300439255858
1420.925125 -109.52707 -71.07707 147.108 8.087929707084982
1420.91575 -107.5498 -69.0998 147.275 8.268413628583716
1420.906375 -105.57251 -67.12251 147.32 8.326752130036368
1420.897 -103.59519 -65.14519 148.467 9.486945273380428
1420.8876249999998 -101.61785 -63.16785 147.157 8.18999298637226
1420.87825 -99.64048 -61.19048 147.057 8.102895329476866
1420.868875 -97.66308 -59.21308 146.731 7.789652296068738
1420.8595 -95.68566 -57.23566 145.94 7.011263816112603
1420.850125 -93.70821 -55.25821 146.044 7.127729947864651
1420.8407499999998 -91.73074 -53.28074 145.786 6.882050622761881
1420.831375 -89.75324 -51.30324 145.597 6.705225897588008
1420.822 -87.77571 -49.32571 146.157 7.277255765716973
1420.812625 -85.79816 -47.34816 144.267 5.399140160794218
1420.80325 -83.82058 -45.37058 143.912 5.055879137394527
1420.7938749999998 -81.84298 -43.39298 143.426 4.581472630635687
1420.7845 -79.86535 -41.41535 143.483 4.649920693619805
1420.775125 -77.88769 -39.43769 142.96 4.138223319720396
1420.76575 -75.91001 -37.46001 141.422 2.6113804462638655
1420.756375 -73.9323 -35.4823 141.635 2.8353921241432545
1420.7469999999998 -71.95456 -33.50456 142.017 3.2282583467318773
1420.737625 -69.9768 -31.5268 141.64 2.86197905356471
1420.72825 -67.99901 -29.54901 141.577 2.809554293325732
1420.718875 -66.0212 -27.5712 141.521 2.7639840070224295
1420.7095 -64.04336 -25.59336 141.44 2.693268241865951
1420.7001249999998 -62.0655 -23.6155 143.027 4.290406940336339
1420.69075 -60.0876 -21.6376 142.257 3.5304001983282944
1420.681375 -58.10969 -19.65969 142.751 4.03424785874526
1420.672 -56.13174 -17.68174 144.717 6.009950065429052
1420.662625 -54.15377 -15.70377 148.693 9.995506713648496
1420.6532499999998 -52.17578 -13.72578 156.884 18.195917798985192
1420.643875 -50.19775 -11.74775 165.911 27.232183409969622
1420.6345 -48.21971 -9.76971 174.046 35.37630340055071
1420.625125 -46.24163 -7.79163 179.066 40.40527790352391
1420.61575 -44.26353 -5.81353 179.642 40.99010682152172
1420.6063749999998 -42.2854 -3.8354 178.041 39.39779019365409
1420.597 -40.30725 -1.85725 173.689 35.054327970500765
1420.587625 -38.32907 0.12093 172.688 34.06172018969863
1420.57825 -36.35087 2.09913 171.587 32.96896680330022
1420.568875 -34.37264 4.07736 169.521 30.911067847469326
1420.5594999999998 -32.39438 6.05562 167.959 29.35702331557755
1420.550125 -30.4161 8.0339 167.202 28.607833161886532
1420.54075 -28.43779 10.01221 167.299 28.712497420350473
1420.531375 -26.45945 11.99055 166.536 27.95701608434058
1420.522 -24.48109 13.96891 166.157 27.58538911032801
1420.5126249999998 -22.5027 15.9473 165.15 26.585616530056967
1420.50325 -20.52429 17.92571 165.815 27.25769830147152
1420.493875 -18.54585 19.90415 163.344 24.79363445484273
1420.4845 -16.56738 21.88262 162.152 23.608424983541425
1420.475125 -14.58889 23.86111 159.927 21.390069847721122
1420.4657499999998 -12.61037 25.83963 159.09 20.55956907544288
1420.456375 -10.63183 27.81817 157.663 19.13892262833329
1420.447 -8.65326 29.79674 156.368 17.850130532980046
1420.437625 -6.67466 31.77534 156.292 17.780192782753602
1420.42825 -4.69604 33.75396 155.682 17.176109341490132
1420.4188749999998 -2.71739 35.73261 155.744 17.243880233567268
1420.4095 -0.73871 37.71129 154.942 16.44750545235513
1420.400125 1.23999 39.68999 154.995 16.505984963899635
1420.39075 3.21872 41.66872 154.637 16.153318790368246
1420.381375 5.19747 43.64747 154.488 16.009506899280012
1420.3719999999998 7.17625 45.62625 152.487 14.013549311328944
1420.362625 9.15505 47.60505 152.069 13.600445995507329
1420.35325 11.13389 49.58389 150.07 11.606196994676253
1420.343875 13.11274 51.56274 149.131 10.671802231283294
1420.3345 15.09163 53.54163 147.064 8.609261769619849
1420.3251249999998 17.07054 55.52054 145.946 7.495575557984154
1420.31575 19.04947 57.49947 144.401 5.954743591955747
1420.306375 21.02844 59.47844 144.079 5.636765907027893
1420.297 23.00743 61.45743 143.238 4.79964245591907
1420.287625 24.98644 63.43644 141.034 2.5993732342086844
1420.2782499999998 26.96548 65.41548 140.385 1.9539582552225454
1420.268875 28.94455 67.39455 139.997 1.5693975123294877
1420.2595 30.92364 69.37364 139.603 1.1786909826252838
1420.250125 32.90276 71.35276 139.495 1.073838677225183
1420.24075 34.88191 73.33191 139.09 0.6718405894977479
1420.2313749999998 36.86108 75.31108 139.326 0.9106966987490352
1420.222 38.84027 77.29027 139.488 1.0754070005579308
1420.212625 40.8195 79.2695 138.059 -0.3510284843192153
1420.20325 42.79875 81.24875 138.567 0.15939021157154798
1420.193875 44.77802 83.22802 138.562 0.15666308380892247
1420.1844999999998 46.75733 85.20733 139.064 0.6607901487277275
1420.175125 48.73665 87.18665 138.707 0.30577136856180687
1420.16575 50.71601 89.16601 138.781 0.3816067678131958
1420.156375 52.69539 91.14539 138.518 0.12029632130420964
1420.147 54.6748 93.1248 138.534 0.13784003204378337
1420.1376249999998 56.65423 95.10423 138.947 0.552237886706024
1420.12825 58.63369 97.08369 137.822 -0.5715101131742415
1420.118875 60.61317 99.06317 138.255 -0.13740397944906135
1420.1095 62.59268 101.04268 138.357 -0.03444371205767993
1420.100125 64.57222 103.02222 139.054 0.663370682367173
1420.0907499999998 66.55178 105.00178 138.311 -0.07896080581591036
1420.081375 68.53137 106.98137 138.695 0.3055618212426623
1420.072 70.51099 108.96099 139.138 0.748938556909934
1420.062625 72.49063 110.94063 141.593 -0.865833372847753
1420.05325 74.4703 112.9203 147.66 -0.7550653875436169
1420.0438749999998 76.44999 114.89999 143.468 -0.6115042100141075
1420.0345 78.42971 116.87971 139.418 1.0289864614836404
1420.025125 80.40946 118.85946 139.581 1.1916336494193445
1420.01575 82.38923 120.83923 138.595 0.20513491199963596
1420.006375 84.36903 122.81903 138.734 0.34349024117733507
1419.9969999999998 86.34886 124.79886 138.53 0.13869963031868338
1419.987625 88.32871 126.77871 139.174 0.7817630778889111
1419.97825 90.30858 128.75858 138.841 0.4476805794653842
1419.968875 92.28849 130.73849 138.191 -0.20354788252092249
1419.9595 94.26842 132.71842 137.998 -0.39792230229477354
1419.9501249999998 96.24837 134.69837 138.247 -0.15044268427891438
1419.94075 98.22835 136.67835 138.441 0.04189095831918621
1419.931375 100.20836 138.65836 138.341 -0.059921381134728335
1419.922 102.18839 140.63839 138.421 0.01812030098378159
1419.912625 104.16845 142.61845 138.216 -0.18898401074429216
1419.9032499999998 106.14854 144.59854 138.798 0.39076567704640297
1419.893875 108.12865 146.57865 137.689 -0.720630629808312
1419.8845 110.10879 148.55879 138.252 -0.16017294893924827
1419.875125 112.08896 150.53896 138.173 -0.24186128698136145
1419.86575 114.06915 152.51915 138.516 0.09830436411263577
1419.8563749999998 116.04936 154.49936 137.638 -0.7826760000806701
1419.847 118.02961 156.47961 137.732 -0.6918024162978327
1419.837625 120.00988 158.45988 137.505 -0.9220748595981547
1419.82825 121.99017 160.44017 137.957 -0.47349333440507735
1419.818875 123.97049 162.42049 138.187 -0.2470578635106051
1419.8094999999998 125.95084 164.40084 138.133 -0.3047684535501958
1419.800125 127.93122 166.38122 137.92 -0.521625111159409
1419.79075 129.91162 168.36162 138.122 -0.323627822393604
1419.781375 131.89204 170.34204 139.133 0.6832234083233857
1419.772 133.87249 172.32249 138.397 -0.057071445487196115
1419.7626249999998 135.85297 174.30297 138.114 -0.34451239046123305
1419.75325 137.83348 176.28348 138.034 -0.42909943323476796
1419.743875 139.81401 178.26401 139.199 0.7311674438231535
1419.7345 141.79456 180.24456 137.88 -0.5927117637117192
1419.725125 143.77515 182.22515 137.906 -0.571737111746728
1419.7157499999998 145.75576 184.20576 138.259 -0.22390855617234706
1419.706375 147.73639 186.18639 138.33 -0.1582261014127937
1419.697 149.71705 188.16705 138.866 0.3723102201537074
1419.687625 151.69774 190.14774 138.226 -0.2732995981093893
1419.67825 153.67846 192.12846 138.278 -0.2270555628388422
1419.6688749999998 155.6592 194.1092 138.613 0.10204234949475222
1419.6595 157.63996 196.08996 139.201 0.6839941344667295
1419.650125 159.62075 198.07075 138.891 0.36779975601155
1419.64075 161.60157 200.05157 138.46 -0.06954079250786549
1419.631375 163.58242 202.03242 138.847 0.3109724822713815
1419.6219999999998 165.56329 204.01329 139.065 0.5223396075654421
1419.612625 167.54419 205.99419 138.748 0.19856054435854276
1419.60325 169.52511 207.97511 139.162 0.6056353213417367
1419.593875 171.50606 209.95606 138.571 0.0075638980241024
1419.5845 173.48703 211.93703 139.013 0.44234630457151525
1419.5751249999998 175.46804 213.91804 138.918 0.33998246147700684
1419.56575 177.44906 215.89906 138.499 -0.08652752527439134
1419.556375 179.43012 217.88012 138.589 -0.004183774943271601
1419.547 181.4112 219.8612 139.19 0.5890137831269442
1419.537625 183.3923 221.8423 138.691 0.0820651445108922
1419.5282499999998 185.37344 223.82344 138.405 -0.2120297776742177
1419.518875 187.3546 225.8046 138.536 -0.08927090834669116
1419.5095 189.33578 227.78578 138.81 0.17634174806792657
1419.500125 191.31699 229.76699 138.763 0.12080814370258963
1419.49075 193.29823 231.74823 138.329 -0.32187172808113473
1419.4813749999998 195.27949 233.72949 138.632 -0.027697829005063568
1419.472 197.26078 235.71078 138.98 0.31132979085069223
1419.462625 199.2421 237.6921 139.241 0.5632111248475269
1419.45325 201.22344 239.67344 138.432 -0.25505378652385957
1419.443875 203.20481 241.65481 138.881 0.18453500444343263
1419.4344999999998 205.1862 243.6362 138.488 -0.21802246028465788
1419.425125 207.16762 245.61762 138.797 0.08127376552317855
1419.41575 209.14907 247.59907 138.17 -0.5555763247721757
1419.406375 211.13054 249.58054 138.346 -0.3895726869918974
1419.397 213.11204 251.56204 138.922 0.1762846228820365
