freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -179.07708 139.011 0.9130610299003763
1421.3845 -206.38112 -177.10112 138.497 0.4157197096921834
1421.375125 -204.40513 -175.12513 137.702 -0.36273625861315395
1421.36575 -202.42912 -173.14912 137.587 -0.46130696310206076
1421.3563749999998 -200.45308 -171.17308 137.743 -0.28899232499199456
1421.347 -198.47701 -169.19701 137.569 -0.4467923495164712
1421.337625 -196.50092 -167.22092 138.033 0.03329287698238659
1421.32825 -194.5248 -165.2448 138.161 0.17726343154239999
1421.318875 -192.54866 -163.26866 137.97 0.0021192289844123025
1421.3094999999998 -190.57249 -161.29249 137.842 -0.11013965481691912
1421.300125 -188.59629 -159.31629 138.059 0.12248677490450177
1421.29075 -186.62007 -157.34007 137.886 -0.035001565286023606
1421.281375 -184.64382 -155.36382 137.28 -0.6256046012586296
1421.272 -182.66755 -153.38755 137.672 -0.2183224152850869
1421.2626249999998 -180.69125 -151.41125 137.464 -0.41115493439878037
1421.25325 -178.71492 -149.43492 137.867 0.006897836166103843
1421.243875 -176.73857 -147.45857 137.99 0.1448358158823453
1421.2345 -174.76219 -145.48219 137.571 -0.25934092402835063
1421.225125 -172.78578 -143.50578 137.798 -0.01763238880042195
1421.2157499999998 -170.80935 -141.52935 137.73 -0.0710386572164623
1421.206375 -168.8329 -139.5529 137.832 0.04544026723385741
1421.197 -166.85641 -137.57641 137.734 -0.03819547416969726
1421.187625 -164.8799 -135.5999 138.338 0.5800539679869701
1421.17825 -162.90337 -133.62337 137.895 0.15118859021404774
1421.1688749999998 -160.92681 -131.64681 137.976 0.24620845966140337
1421.1595 -158.95022 -129.67022 138.848 1.132113571094152
1421.150125 -156.97361 -127.69361 139.587 1.8849038498007644
1421.14075 -154.99697 -125.71697 140.264 2.575579361186101
1421.131375 -153.0203 -123.7403 141.307 3.632140100014908
1421.1219999999998 -151.04361 -121.76361 142.06 4.398585993320694
1421.112625 -149.06689 -119.78689 142.505 4.856917104762857
1421.10325 -147.09015 -117.81015 143.2 5.56513336253812
1421.093875 -145.11338 -115.83338 143.441 5.819234829142545
1421.0845 -143.13659 -113.85659 143.265 5.656221433935997
1421.0751249999998 -141.15976 -111.87976 142.423 4.827093303073866
1421.06575 -139.18292 -109.90292 142.999 5.4158502368519805
1421.056375 -137.20604 -107.92604 143.527 5.956492424503182
1421.047 -135.22914 -105.94914 143.136 5.578019732891335
1421.037625 -133.25222 -103.97222 143.848 6.302432158525846
1421.0282499999998 -131.27526 -101.99526 144.357 6.823729821744138
1421.018875 -129.29828 -100.01828 145.136 7.614912592900538
1421.0095 -127.32128 -98.04128 145.504 7.994980468504252
1421.000125 -125.34425 -96.06425 145.415 7.917933505233293
1420.99075 -123.36719 -94.08719 145.642 8.156771697851468
1420.9813749999998 -121.39011 -92.11011 147.854 10.380494982117511
1420.972 -119.413 -90.133 149.371 11.909103412963702
1420.962625 -117.43587 -88.15587 150.728 13.277596927312345
1420.95325 -115.45871 -86.17871 153.293 15.853975578932022
1420.943875 -113.48152 -84.20152 155.084 17.656239362586206
1420.9344999999998 -111.50431 -82.22431 156.16 18.743388216942463
1420.925125 -109.52707 -80.24707 156.057 18.651422194023723
1420.91575 -107.5498 -78.2698 155.598 18.203341288593265
1420.906375 -105.57251 -76.29251 154.46 17.07614544106397
1420.897 -103.59519 -74.31519 153.262 15.888834701712995
1420.8876249999998 -101.61785 -72.33785 150.528 13.165409012116953
1420.87825 -99.64048 -70.36048 148.8 11.447868421389103
1420.868875 -97.66308 -68.38308 146.403 9.061212924292363
1420.8595 -95.68566 -66.40566 145.723 8.391442464148838
1420.850125 -93.70821 -64.42821 145.882 8.560557088325908
1420.8407499999998 -91.73074 -62.45074 144.473 7.16155674130934
1420.831375 -89.75324 -60.47324 142.91 5.608441469302562
1420.822 -87.77571 -58.49571 142.391 5.0992112670682275
1420.812625 -85.79816 -56.51816 141.931 4.648866080837735
1420.80325 -83.82058 -54.54058 141.445 4.172405955068484
1420.7938749999998 -81.84298 -52.56298 141.517 4.253830837155704
1420.7845 -79.86535 -50.58535 141.461 4.20714077039284
1420.775125 -77.88769 -48.60769 141.649 4.404335749542071
1420.76575 -75.91001 -46.63001 141.806 4.570415723744418
1420.756375 -73.9323 -44.6523 141.626 4.399380734547094
1420.7469999999998 -71.95456 -42.67456 142.02 4.802230776712236
1420.737625 -69.9768 -40.6968 143.673 6.463965801126477
1420.72825 -67.99901 -38.71901 143.881 6.680585847591033
1420.718875 -66.0212 -36.7412 144.821 7.62909086815651
1420.7095 -64.04336 -34.76336 144.95 7.766480901459886
1420.7001249999998 -62.0655 -32.7855 146.613 9.437755900715786
1420.69075 -60.0876 -30.8076 147.009 9.841915944362057
1420.681375 -58.10969 -28.82969 148.571 11.411960904265072
1420.672 -56.13174 -26.85174 149.869 12.71789089808152
1420.662625 -54.15377 -24.87377 150.964 13.820705840388854
1420.6532499999998 -52.17578 -22.89578 153.294 16.15840572769463
1420.643875 -50.19775 -20.91775 153.923 16.794990632615793
1420.6345 -48.21971 -18.93971 157.17 20.04946043574938
1420.625125 -46.24163 -16.96163 161.633 24.519815246020784
1420.61575 -44.26353 -14.98353 165.028 27.922054983827792
1420.6063749999998 -42.2854 -13.0054 171.469 34.370179681404124
1420.597 -40.30725 -11.02725 176.784 39.692189298366515
1420.587625 -38.32907 -9.04907 181.557 44.47208386578424
1420.57825 -36.35087 -7.07087 183.649 46.57086334443821
1420.568875 -34.37264 -5.09264 183.361 46.28952776423327
1420.5594999999998 -32.39438 -3.11438 180.583 43.518077119930126
1420.550125 -30.4161 -1.1361 176.998 39.93951137405594
1420.54075 -28.43779 0.84221 172.885 35.83283055476892
1420.531375 -26.45945 2.82055 169.798 32.75203465682958
1420.522 -24.48109 4.79891 166.188 29.148123644511372
