freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -185.07708 141.211 0.5061820727579516
1421.3845 -206.38112 -183.10112 140.653 -0.0241512730711122
1421.375125 -204.40513 -181.12513 140.456 -0.1936833159927005
1421.36575 -202.42912 -179.14912 140.101 -0.5214142025730837
1421.3563749999998 -200.45308 -177.17308 139.853 -0.7423438023691347
1421.347 -198.47701 -175.19701 140.513 -0.05547212445031846
1421.337625 -196.50092 -173.22092 140.491 -0.050799312360027216
1421.32825 -194.5248 -171.2448 140.969 0.4536747613213379
1421.318875 -192.54866 -169.26866 140.79 0.30094995506567557
1421.3094999999998 -190.57249 -167.29249 140.073 -0.38997360572307116
1421.300125 -188.59629 -165.31629 141.056 0.6189040698850476
1421.29075 -186.62007 -163.34007 140.587 0.1755828433848876
1421.281375 -184.64382 -161.36382 140.015 -0.37093716284323364
1421.272 -182.66755 -159.38755 140.263 -0.09765608528900316
1421.2626249999998 -180.69125 -157.41125 140.258 -0.07757380358802379
1421.25325 -178.71492 -155.43492 140.116 -0.1946903268108997
1421.243875 -176.73857 -153.45857 140.391 0.10499421157587108
1421.2345 -174.76219 -151.48219 139.945 -0.3165200710871261
1421.225125 -172.78578 -149.50578 139.695 -0.5422331838709056
1421.2157499999998 -170.80935 -147.52935 141.208 0.9948547427813992
1421.206375 -168.8329 -145.5529 140.585 0.3957437028223296
1421.197 -166.85641 -143.57641 140.3 0.13443392891656458
1421.187625 -164.8799 -141.5999 140.724 0.5819251722723777
1421.17825 -162.90337 -139.62337 141.805 1.6862174268421768
1421.1688749999998 -160.92681 -137.64681 141.122 1.0263108029102455
1421.1595 -158.95022 -135.67022 141.825 1.752205291404806
1421.150125 -156.97361 -133.69361 142.396 2.3459007689376676
1421.14075 -154.99697 -131.71697 142.719 2.6913973427690223
1421.131375 -153.0203 -129.7403 142.541 2.535695003826646
1421.1219999999998 -151.04361 -127.76361 143.692 3.7087936317461185
1421.112625 -149.06689 -125.78689 144.474 4.512693330763113
1421.10325 -147.09015 -123.81015 144.261 4.321393982529202
1421.093875 -145.11338 -121.83338 144.197 4.2788956892638055
1421.0845 -143.13659 -119.85659 143.651 3.75419833463431
1421.0751249999998 -141.15976 -117.87976 144.078 4.2023021250954855
1421.06575 -139.18292 -115.90292 144.484 4.629206732819341
1421.056375 -137.20604 -113.92604 143.759 3.9249124674876157
1421.047 -135.22914 -111.94914 144.101 4.287419110548228
1421.037625 -133.25222 -109.97222 144.642 4.848726655952163
1421.0282499999998 -131.27526 -107.99526 145.529 5.755835300072249
