freq vel_sub vel Tant_raw Tant_corr
1421.393875 -208.35708 -166.01708 143.873 0.13410346992108657
1421.3845 -206.38112 -164.04112 144.574 0.8415276421854401
1421.375125 -204.40513 -162.06513 143.787 0.06095191198471639
1421.36575 -202.42912 -160.08912 143.701 -0.018623753192713366
1421.3563749999998 -200.45308 -158.11308 143.16 -0.5531993208351764
1421.347 -198.47701 -156.13701 144.002 0.2952252090573495
1421.337625 -196.50092 -154.16092 143.616 -0.08435019602686111
1421.32825 -194.5248 -152.1848 144.588 0.8940744964238831
1421.318875 -192.54866 -150.20866 144.021 0.33349925389791224
1421.3094999999998 -190.57249 -148.23249 143.582 -0.09907589109306514
1421.300125 -188.59629 -146.25629 143.669 -0.005650938549081275
1421.29075 -186.62007 -144.28007 143.428 -0.24022592098182827
1421.281375 -184.64382 -142.30382 143.067 -0.5948008058796006
1421.272 -182.66755 -140.32755 143.883 0.22762437424592008
1421.2626249999998 -180.69125 -138.35125 143.334 -0.31495034809361755
1421.25325 -178.71492 -136.37492 143.848 0.20547502710184062
1421.243875 -176.73857 -134.39857 143.522 -0.11409953267946094
1421.2345 -174.76219 -132.42219 144.115 0.4853260050742563
1421.225125 -172.78578 -130.44578 143.652 0.028751640362884245
1421.2157499999998 -170.80935 -128.46935 143.972 0.3551773406748282
1421.206375 -168.8329 -126.4929 143.343 -0.2673968939899396
1421.197 -166.85641 -124.51641 143.252 -0.351970998608067
1421.187625 -164.8799 -122.5399 143.01 -0.5875450382029328
1421.17825 -162.90337 -120.56337 144.048 0.4568809872255315
1421.1688749999998 -160.92681 -118.58681 143.654 0.06930711018895863
1421.1595 -158.95022 -116.61022 142.681 -0.8972666693126712
1421.150125 -156.97361 -114.63361 142.9 -0.6718403837909932
1421.14075 -154.99697 -112.65697 143.589 0.023585999265606006
1421.131375 -153.0203 -110.6803 143.069 -0.48998752014281877
1421.1219999999998 -151.04361 -108.70361 144.116 0.5634390254720927
1421.112625 -149.06689 -106.72689 143.342 -0.20413433137807147
1421.10325 -147.09015 -104.75015 144.121 0.5812923767950622
1421.093875 -145.11338 -102.77338 143.318 -0.21528081749684702
1421.0845 -143.13659 -100.79659 143.913 0.38614605323454043
1421.0751249999998 -141.15976 -98.81976 143.419 -0.10142694598746971
1421.06575 -139.18292 -96.84292 143.218 -0.2959999126978232
1421.056375 -137.20604 -94.86604 143.678 0.17042725063842568
1421.047 -135.22914 -92.88914 143.15 -0.35114552100199603
1421.037625 -133.25222 -90.91222 143.528 0.03328177238083185
1421.0282499999998 -131.27526 -88.93526 143.211 -0.27729080418967555
1421.018875 -129.29828 -86.95828 143.274 -0.2078633157369154
1421.0095 -127.32128 -84.98128 143.054 -0.4214357622608418
1421.000125 -125.34425 -83.00425 143.323 -0.14600811124981306
1420.99075 -123.36719 -81.02719 143.242 -0.22058036270382786
1420.9813749999998 -121.39011 -79.05011 143.756 0.2998474508654567
1420.972 -119.413 -77.073 143.047 -0.4027246380303211
1420.962625 -117.43587 -75.09587 142.917 -0.5262966619027623
1420.95325 -115.45871 -73.11871 143.383 -0.053868588240277404
1420.943875 -113.48152 -71.14152 142.991 -0.43944041704281744
1420.9344999999998 -111.50431 -69.16431 143.029 -0.39501218082207856
1420.925125 -109.52707 -67.18707 142.792 -0.6255838470663662
1420.91575 -107.5498 -65.2098 143.351 -0.06015541577571071
1420.906375 -105.57251 -63.23251 142.898 -0.5067269194617552
1420.897 -103.59519 -61.25519 144.058 0.6597016743871507
1420.8876249999998 -101.61785 -59.27785 143.383 -0.008869666740594084
1420.87825 -99.64048 -57.30048 144.176 0.7905590896665444
1420.868875 -97.66308 -55.32308 143.707 0.3279879436086901
1420.8595 -95.68566 -53.34566 144.828 1.4554168625741113
1420.850125 -93.70821 -51.36821 146.001 2.634845879074504
1420.8407499999998 -91.73074 -49.39074 144.727 1.3672749605981949
1420.831375 -89.75324 -47.41324 144.954 1.600704139656841
1420.822 -87.77571 -45.43571 145.878 2.5311334162504124
1420.812625 -85.79816 -43.45816 146.23 2.88956275786731
1420.80325 -83.82058 -41.48058 147.628 4.293992197019151
1420.7938749999998 -81.84298 -39.50298 148.442 5.114421701194345
1420.7845 -79.86535 -37.52535 149.498 6.176851302904424
1420.775125 -77.88769 -35.54769 151.357 8.042281002149508
1420.76575 -75.91001 -33.57001 152.502 9.193710766417865
1420.756375 -73.9323 -31.5923 154.039 10.73714062822117
1420.7469999999998 -71.95456 -29.61456 156.153 12.85757058755945
1420.737625 -69.9768 -27.6368 157.57 14.28100061192103
1420.72825 -67.99901 -25.65901 159.683 16.400430733817558
1420.718875 -66.0212 -23.6812 159.53 16.253860920737395
1420.7095 -64.04336 -21.70336 159.975 16.705291205192168
1420.7001249999998 -62.0655 -19.7255 161.054 17.790721554670284
1420.69075 -60.0876 -17.7476 161.775 18.51815203419497
1420.681375 -58.10969 -15.76969 164.23 20.979582546231313
1420.672 -56.13174 -13.79174 168.537 25.29301318831429
1420.662625 -54.15377 -11.81377 176.526 33.28844389542053
1420.6532499999998 -52.17578 -9.83578 187.289 44.05787466755007
1420.643875 -50.19775 -7.85775 191.851 48.62630556972624
1420.6345 -48.21971 -5.87971 187.84 44.62173650441406
1420.625125 -46.24163 -3.90163 186.773 43.561167569148495
1420.61575 -44.26353 -1.92353 190.389 47.18359869890622
